===============================================================================
Id,backtest-ma-orcl-1995-2014,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
              - 2000-08-31 23:59:59.999989: 0.38824884792626735
              - 2000-09-01 23:59:59.999989: 0.3926222476408351
              - 2000-09-05 23:59:59.999989: 0.3886010362694302
              - 2000-09-06 23:59:59.999989: 0.3838120104438643
              - 2000-09-07 23:59:59.999989: 0.3889528193325664
              - 2000-09-08 23:59:59.999989: 0.37663862257875186
              - 2000-09-11 23:59:59.999989: 0.0
              - 2000-09-12 23:59:59.999989: 0.0
              - 2000-09-13 23:59:59.999989: 0.0
              - 2000-09-14 23:59:59.999989: 0.0
              - 2000-09-15 23:59:59.999989: 0.0
              - 2000-09-18 23:59:59.999989: 0.0
              - 2000-09-19 23:59:59.999989: 0.0
              - 2000-09-20 23:59:59.999989: 0.0
              - 2000-09-21 23:59:59.999989: 0.0
              - 2000-09-22 23:59:59.999989: 0.0
              - 2000-09-25 23:59:59.999989: 0.0
              - 2000-09-26 23:59:59.999989: 0.0
              - 2000-09-27 23:59:59.999989: 0.0
              - 2000-09-28 23:59:59.999989: 0.0
              - 2000-09-29 23:59:59.999989: 0.3472828242760811
              - 2000-10-02 23:59:59.999989: 0.0
              - 2000-10-03 23:59:59.999989: 0.0
              - 2000-10-04 23:59:59.999989: 0.0
              - 2000-10-05 23:59:59.999989: 0.0
              - 2000-10-06 23:59:59.999989: 0.0
              - 2000-10-09 23:59:59.999989: 0.0
              - 2000-10-10 23:59:59.999989: 0.0
              - 2000-10-11 23:59:59.999989: 0.0
              - 2000-10-12 23:59:59.999989: 0.0
              - 2000-10-13 23:59:59.999989: 0.0
              - 2000-10-16 23:59:59.999989: 0.0
              - 2000-10-17 23:59:59.999989: 0.0
              - 2000-10-18 23:59:59.999989: 0.0
              - 2000-10-19 23:59:59.999989: 0.0
              - 2000-10-20 23:59:59.999989: 0.3119092627599245
              - 2000-10-23 23:59:59.999989: 0.3046450834506335
              - 2000-10-24 23:59:59.999989: 0.3153153153153154
              - 2000-10-25 23:59:59.999989: 0.30659715259675163
              - 2000-10-26 23:59:59.999989: 0.3046450834506335
              - 2000-10-27 23:59:59.999989: 0.3054132770914935
              - 2000-10-30 23:59:59.999989: 0.28913557405694323
              - 2000-10-31 23:59:59.999989: 0.0
              - 2000-11-01 23:59:59.999989: 0.0
              - 2000-11-02 23:59:59.999989: 0.0
              - 2000-11-03 23:59:59.999989: 0.0
              - 2000-11-06 23:59:59.999989: 0.0
              - 2000-11-07 23:59:59.999989: 0.0
              - 2000-11-08 23:59:59.999989: 0.0
              - 2000-11-09 23:59:59.999989: 0.0
              - 2000-11-10 23:59:59.999989: 0.0
              - 2000-11-13 23:59:59.999989: 0.0
              - 2000-11-14 23:59:59.999989: 0.0
              - 2000-11-15 23:59:59.999989: 0.0
              - 2000-11-16 23:59:59.999989: 0.0
              - 2000-11-17 23:59:59.999989: 0.0
              - 2000-11-20 23:59:59.999989: 0.22331574675324684
              - 2000-11-21 23:59:59.999989: 0.0
              - 2000-11-22 23:59:59.999989: 0.0
              - 2000-11-24 23:59:59.999989: 0.0
              - 2000-11-27 23:59:59.999989: 0.0
              - 2000-11-28 23:59:59.999989: 0.0
              - 2000-11-29 23:59:59.999989: 0.0
              - 2000-11-30 23:59:59.999989: 0.0
              - 2000-12-01 23:59:59.999989: 0.23834616943656262
              - 2000-12-04 23:59:59.999989: 0.2501247131597326
              - 2000-12-05 23:59:59.999989: 0.2715642566388835
              - 2000-12-06 23:59:59.999989: 0.2632094892657583
              - 2000-12-07 23:59:59.999989: 0.25094678094478784
              - 2000-12-08 23:59:59.999989: 0.2624141315014721
              - 2000-12-11 23:59:59.999989: 0.2743072318238873
              - 2000-12-12 23:59:59.999989: 0.2668032387084188
              - 2000-12-13 23:59:59.999989: 0.251394422310757
              - 2000-12-14 23:59:59.999989: 0.24553302549688824
              - 2000-12-15 23:59:59.999989: 0.0
              - 2000-12-18 23:59:59.999989: 0.275989138867339
              - 2000-12-19 23:59:59.999989: 0.2673209028459274
              - 2000-12-20 23:59:59.999989: 0.25347465253474655
              - 2000-12-21 23:59:59.999989: 0.0
              - 2000-12-22 23:59:59.999989: 0.2814454482279361
              - 2000-12-26 23:59:59.999989: 0.2754754754754755
              - 2000-12-27 23:59:59.999989: 0.27387640449438205
              - 2000-12-28 23:59:59.999989: 0.2762723727627238
              - 2000-12-29 23:59:59.999989: 0.0
